name,address,type,unit
English Shores Outfitters,Hwy 17 E Ignace ON P0T 1T0 Canada,,northwestern
Fifth Avenue Bar & Grill,68 Front St Sioux Lookout ON P0V 2T0 Canada,,northwestern
Forest Inn & Conference Centre,11 May St Sioux Lookout ON P8T 1A3 Canada,,northwestern
From the Grind Up,221 Scott St Fort Frances ON P9A 1G6 Canada,,northwestern
Gartch's International Pub,298 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
Green's BBQ Bar,1291 Hwy 71 Nestor Falls ON P0X 1K0 Canada,,northwestern
Harbourage Restaurant,1230 2nd St E Fort Frances ON P9A 1P4 Canada,,northwestern
Hing's Chinese Restaurant,101 Matheson St S Kenora ON P9N 1T9 Canada,,northwestern
Ho Ho Restaurant - Dryden,64 Van Horne Ave Dryden ON P8N 2B1 Canada,,northwestern
Ho Ho Restaurant - Kenora,119 Matheson St S Kenora ON P9N 1T7 Canada,,northwestern
HoJoe Coffee & Books,103 Main St S Kenora ON P9N 1T1 Canada,,northwestern
Hong Kong House Restaurant,34 Whyte Ave Dryden ON P8N 1Z3 Canada,,northwestern
Hotel 105 Bar & Grill,44 Hwy 105 N Ear Falls ON P0V 1T0 Canada,,northwestern
Howey Bay Motel,26 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Husky Restaurant and Truck Stop,379 Government St Dryden ON P8N 2Z5 Canada,,northwestern
Ignace Golf Course,17 Golf Course Rd Ignace ON P0T 1T0 Canada,,northwestern
Ignace Recreation Complex Kitchen,200 Beaver St Ignace ON P0T 1T0 Canada,,northwestern
Ignace Tavern,300 Nash St Ignace ON P0T 1T0 Canada,,northwestern
Iron and Clay,8 Government Dock Rd Sioux Narrows ON Canada,,northwestern
Jade Restaurant,17 Hwy 105 Red Lake ON Canada,,northwestern
Kaweesin Restaurant & Catering,3312 Hwy 644 Hudson ON P0V 1X0 Canada,,northwestern
Kenora Golf and Country Club,1000 Golf Course Rd Kenora ON P9N 3X5 Canada,,northwestern
Kentucky Fried Chicken - Dryden,400 Government St Dryden ON P8N 2P5 Canada,,northwestern
Kentucky Fried Chicken - Kenora,923 Hwy 17 Kenora ON P9N 1L9 Canada,,northwestern
Kitchen Creek Golf Club,Hwy 11 Fort Frances ON P9A 3M2 Canada,,northwestern
K-Town Kafe,721 1st St S Kenora ON P9N 1E3 Canada,,northwestern
La Place Rendezvous,1201 Idylwild Dr Fort Frances ON P9A 3M3 Canada,,northwestern
Lake of the Woods Brewery,350 Second St S Kenora ON P9N 1G5 Canada,,northwestern
Lakeview Restaurant,127 Howey St Red Lake ON P0V 2M0 Canada,,northwestern
Lake-Vu Restaurant & Gas Station,740 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Lamplighter Motel,326 Hwy 72 Sioux Lookout ON P8T 0A7 Canada,,northwestern
Le Hoa Oriental Restaurant,216 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
Little Amik Grill,300 8th St E Fort Frances ON Canada,,northwestern
Little Darlings,115 Main St Atikokan ON P0T 1C0 Canada,,northwestern
Little Falls Recreation Centre,100 Little Falls Rd Atikokan ON P0T 1C0 Canada,,northwestern
Log Cabin Tavern,201 Rabbit Lake Rd Kenora ON P9N 3W8 Canada,,northwestern
Log Tavern,1535 Hwy 71 Nestor Falls ON P0W 1K0 Canada,,northwestern
Lount Lake Lodge,Lount Lake Kenora ON P9N 3X7 Canada,,northwestern
Luby's 9th Street Confectionary,612 9th St N Kenora ON P9N 2S9 Canada,,northwestern
Marr's Perch Lake Lodge,Perch Lake Atikokan ON Canada,,northwestern
Masala Restaurant,205 Duke St Dryden ON P8N 1G9 Canada,,northwestern
McDonald's - Dryden,520 Government St Dryden ON P8N 2P7 Canada,,northwestern
McDonald's - Dryden Wal-Mart,620 Government St Dryden ON P8N 2Z4 Canada,,northwestern
McDonald's - Fort Frances,831 King's Hwy Fort Frances ON P9A 2X5 Canada,,northwestern
McDonald's - Kenora,900 Hwy 17 E Kenora ON P9N 1L9 Canada,,northwestern
Mekong Restaurant,289 Scott St Fort Frances ON P9A 1G8 Canada,,northwestern
Mount Evergreen Ski Club Cafeteria,120 Mt. Evergreen Rd Kenora ON P9N 3W7 Canada,,northwestern
Mr. Sub - Fort Frances,215 Scott St Fort Frances ON P9A 1G8 Canada,,northwestern
Mulligans Restaurant at Eagles Landing Golf Course,400 Sandy Beach Rd Dryden ON P8N 0A2 Canada,,northwestern
New Kowloon,A-66 Front St Sioux Lookout ON P8T 1B1 Canada,,northwestern
North Woods Restaurant,Hwy 17 Ignace ON P0T 1T0 Canada,,northwestern
NWHU Test Premise,210 1st St N Kenora ON P9N 2K4 Canada,,northwestern
Papa Don's Pizza,66 Front St Sioux Lookout ON P8T 1B8 Canada,,northwestern
Pape's Diner & Lounge,1230 Spruce St Ear Falls ON P0V 1T0 Canada,,northwestern
Patricia Inn (P.I.),537 Government St Dryden ON P8N 2P6 Canada,,northwestern
Pelican Lake Sandwich Company,35 Wellington St Sioux Lookout ON P8T 1E3 Canada,,northwestern
Pizza Hut - Dryden,397 Government St Dryden ON P8N 2P4 Canada,,northwestern
PJ's Pizza,107 Main St E Atikokan ON P0T 1C0 Canada,,northwestern
Plaza Restaurant,125 Main St S Kenora ON P9N 1T1 Canada,,northwestern
Quacker's Diner Inc.,143 Vermilion Bay St. Vermilion Bay ON Canada,,northwestern
Quesada,200 Main St S Kenora ON P9N 1T2 Canada,,northwestern
Quetico North,Hwy 11 Atikokan ON P0T 1C0 Canada,,northwestern
Rebel Cafe,132 Matheson St S Kenora ON P9N 1T8 Canada,,northwestern
Red Lake Golf and Country Club,1541 Hwy 125 Balmertown ON P0V 1C0 Canada,,northwestern
Ristorante Pizzeria Italia - Kenora,230 First St S Kenora ON P9N 1C3 Canada,,northwestern
Riverview Lodge,148 Earl Ave Dryden ON P8N 1Y1 Canada,,northwestern
Robin's Donuts - Atikokan,724 MacKenzie Ave Atikokan ON P0T 1C0 Canada,,northwestern
Roy Lane,84 1/2 Front St Sioux Lookout ON P8T 1B7 Canada,,northwestern
Sapawe Corner Diner,11-406 Hwy 623 Atikokan ON P0T 1C0 Canada,,northwestern
Silver Dollar Inn & Campground,Hwy 599 Ignace ON P0T 1T0 Canada,,northwestern
Sioux Lookout Golf & Curling Club Restaurant,87 3rd Ave Sioux Lookout ON Canada,,northwestern
Sleepy Owl,325 Scott St Fort Frances ON P9A 1H1 Canada,,northwestern
Smith Camps,Branch Road 3 Storm Bay Rd Kenora (Unorganized) ON P9N 3X3 Canada,,northwestern
Spring Water Restaurant,1266 Hwy 594 Dryden ON P8N 2Y5 Canada,,northwestern
Subway - Dryden,460 Government St Dryden ON P8N 2P5 Canada,,northwestern
Subway - Dryden High School,79 Casimir Ave Dryden ON P8N 2H4 Canada,,northwestern
Subway - Fort Frances,540 Kings Hwy Fort Frances ON Canada,,northwestern
Subway - Ignace,104 Main St Ignace ON P0T 1T0 Canada,,northwestern
Subway - Kenora (Lakeview Drive),621 Lakeview Dr. Kenora ON P9N 3P7 Canada,,northwestern
Subway - Kenora (Market Square),312 Second St S Kenora ON P9N 4E4 Canada,,northwestern
Subway - Red Lake,11 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Subway - Sioux Lookout,36 Front St Sioux Lookout ON P8T 1J6 Canada,,northwestern
Sushi 251,251 Second St S Kenora ON P9N 1G1 Canada,,northwestern
The Bear's Den Bakery,A-1624 Hwy 71 Nestor Falls ON P0X 1K0 Canada,,northwestern
The Black Barrell Eatery,5 Earl Ave Dryden ON,,northwestern
The Boathouse,310 Matheson St Kenora ON P9N 4J6 Canada,,northwestern
The Cornerstone,154 Main St S Kenora ON P9N 1J2 Canada,,northwestern
The Flint House,232 Scott St Fort Frances ON P9A 1G7 Canada,,northwestern
The Hole-In-One - Ear Falls Golf Course,35 Chestnut St Ear Falls ON P0V 1T0 Canada,,northwestern
The Hub YXL,7 Airport Rd Sioux Lookout ON P8T 1A5 Canada,,northwestern
The Hub YXL Coffee Shop,7 Airport Rd Sioux Lookout ON P8T 1A5 Canada,,northwestern
The Hungry Pug Café,301 2nd St S Kenora ON P9N 1G3 Canada,,northwestern
The Lighthouse,328 Scott St Fort Frances ON P9A 1G9 Canada,,northwestern
The Neighbourhood Eatery,B-5707 Hwy 71 Sioux Narrows ON P0X1N0 Canada,,northwestern
The Outdoorsman Restaurant,105 Main St E Atikokan ON P0T 1C0 Canada,,northwestern
The Pickle Lake Hotel,6 Koval St Pickle Lake ON P0V 3A0 Canada,,northwestern
The Thirsty Moose,28 Hwy 105 Red Lake ON Canada,,northwestern
Tim Hortons - Dryden,655 Government St Dryden ON P8N 3E3 Canada,,northwestern
Tim Hortons - Fort Frances,525 King's Hwy Fort Frances ON P9A 2S9 Canada,,northwestern
Tim Hortons - Kenora (Hwy 17 East),135 Hwy 17 E Kenora ON P9N 1M2 Canada,,northwestern
Tim Hortons - Kenora (Lakeview Drive),714 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Tim Hortons - Red Lake,5 Hughs Cr Red Lake ON Canada,,northwestern
Tim Hortons - Sioux Lookout,11 5th Ave S Sioux Lookout ON P8T 1E5 Canada,,northwestern
Timber Garden,805 St. Clair St Keewatin ON P0X 1C0 Canada,,northwestern
Timberlanes Restaurant,38 Princess St Dryden ON P8N 1C6 Canada,,northwestern
Totem Lodge,1 Totem Rd Sioux Narrows ON P0X 1N0 Canada,,northwestern
Trillium Motel,40 Hwy 105 N Ear Falls ON P0V 1T0 Canada,,northwestern
Triple T Lunch Bar & Confectionary,411 Mckenzie St Atikokan ON P0T 1C0 Canada,,northwestern
Twin Towers,13790 Hwy 17 E Dryden ON P8N 2Y4 Canada,,northwestern
Vet's Confectionary,537 Park St Kenora ON P9N 2B5 Canada,,northwestern
Wasaw Enterprise,450 Hwy 11 Fort Frances ON P9A 3M7 Canada,,northwestern
Wellington Motor Inn,67 Wellington St Sioux Lookout ON P8T 1C3 Canada,,northwestern
Western Winds Restaurant,43 Duke St Dryden ON P8N 1E8 Canada,,northwestern
Westwood Motel/Robins Donuts,409 Main St Ignace ON P0T 1T0 Canada,,northwestern
Whiskey Jack Restaurant and Tavern,Hwy 105 Perrault Falls ON P0V 2K0 Canada,,northwestern
White Otter Inn,710 Mckenzie St Atikokan ON P0T 1C0 Canada,,northwestern
Wiley Point Lodge,Lake of the Woods Kenora (Unorganized) ON P0X 1N0 Canada,,northwestern
Willard Lake Resort Restaurant,Hwy 17 E Kenora (Unorganized) ON P0X 1H0 Canada,,northwestern
Winston Motor Hotel,31 Koval St Pickle Lake ON P0V 3A0 Canada,,northwestern
Woods Quality Bakery,214 Fourth St Rainy River ON P0W 1L0 Canada,,northwestern
Yesterdays Restaurant & Lounge,800 Hwy 17 E Kenora ON P9N 1L9 Canada,,northwestern
Yummy Yummy Chinese Restaurant,39 Matheson St S Kenora ON P9N 1T7 Canada,,northwestern
7-Eleven Food Store,212 Government St Dryden ON P8N 2R1 Canada,,northwestern
Almondo's,1220 9th St N Kenora ON P9N 2T7 Canada,,northwestern
Balmer Variety,250 5th St Balmertown ON P0V 1C0 Canada,,northwestern
BLS Chip Truck,Hwy 17 W Clearwater Bay ON Canada,,northwestern
Casual's Convenience Store and Take Out,1 Patricia Ave Pickle Lake ON P0V 3A0 Canada,,northwestern
Chip Box,51 King St Dryden ON P8N 1B7 Canada,,northwestern
"Chips ""R"" Us",114 Gorrie St Atikokan ON P0T 1C0 Canada,,northwestern
Coney Island Concession,Coney Island Kenora ON Canada,,northwestern
Coulson's Corner,1335 Hwy 105 Ear Falls ON P0V 1T0 Canada,,northwestern
Dairy Queen - Kenora,821 Lakeview Dr Kenora ON P9N 3W5 Canada,,northwestern
Dingo's On the Run,232 Water St Kenora ON Canada,,northwestern
Dockside,912 Ottawa St Keewatin ON P0X 1C0 Canada,,northwestern
Domino's Pizza - Dryden,14-539 Government St Dryden ON P8N 2P6 Canada,,northwestern
Domino's Pizza - Fort Frances,283 Scott St. Fort Frances ON P9A 1G8 Canada,,northwestern
Domino's Pizza - Kenora,231 Main St. S Kenora ON P9N 1T3 Canada,,northwestern
Forest Inn Express,11 May St Sioux Lookout ON P8T 1A3 Canada,,northwestern
Gill's Trading Post,5701C Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Gondola Pizza,706 Lakeview Dr Kenora ON P9N 3P7 Canada,,northwestern
Gondola Pizza (Howey Bay Motel),26 Hwy 105 Red Lake ON P0V 2M0 Canada,,northwestern
Hard Water Cafe,Ice Road Kenora ON Canada,,northwestern
Kano Reid,A-32 King St Dryden ON P8N 1B3 Canada,,northwestern
Kenora Association for Community Living - Temporary Serving Kitchen,1301 Railway St Kenora ON P9N 0B2 Canada,,northwestern
Kenora Recreation Centre Concession,200 5th St S Kenora ON P9N 1L2 Canada,,northwestern
Pizza Hut & Wings Street - Kenora,209 Main St S Kenora ON P9N 1T3 Canada,,northwestern
Safeway Starbucks - Dryden,75 Whyte Ave. Dryden ON P8N 3E6 Canada,,northwestern
Safeway Starbucks - Fort Frances,417 Scott St Fort Frances ON P9A 1H3 Canada,,northwestern
Spirit Oak Tea Company,339 Second St S Kenora ON P9N 1G3 Canada,,northwestern
Spud and Dog,140 Howey St Red Lake ON P0V 2M0 Canada,,northwestern
Sunset Strip Husky,1401 Hwy 17 E Kenora ON P9N 1M1 Canada,,northwestern
The Lazy Loon,B-5725 Hwy 71 Sioux Narrows ON P0X 1N0 Canada,,northwestern
Ye Olde Chip Truck - Canadian Tire,1229 Hwy 17 E Kenora ON Canada,,northwestern
Ye Olde Chip Truck - Market Square,308 Second St S Kenora ON P9N 1G4 Canada,,northwestern
Your Choice Catering,305 Pioneer St Dryden ON Canada,,northwestern
